Date,Time,Transaction ID,Type,Customer Name,Item Name,Size,Category,Payment Method,Gross Sales,Discounts,Net Sales,Tax,Tip,Total Collected,Fees,Net Total
2025-02-07,15:16:46,TXN-10027,Sale,Rowan X.,Earl Gray Loose Leaf Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-02-07,15:27:31,TXN-9980,Sale,Elliot A.,Peppermint Mocha,12 oz,seasonal drink,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-02-07,15:29:29,TXN-10084,Sale,Sam A.,Matcha Latte,12 oz,tea,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-02-07,15:31:15,TXN-10036,Sale,Elliot T.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,1.22,5.58,0.29,5.29
2025-02-07,15:38:49,TXN-10009,Sale,Reese T.,Americano,12 oz,coffee,Credit Card,3.50,0.00,3.50,0.32,0.41,4.23,0.26,3.97
2025-02-07,15:47:05,TXN-10077,Sale,Casey R.,Chamomile Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-02-07,16:09:15,TXN-10021,Sale,Parker L.,Earl Gray Loose Leaf Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-02-07,16:17:18,TXN-10006,Sale,Alex P.,Latte,12 oz,coffee,Apple Pay,5.75,1.06,4.69,0.43,0.00,5.12,0.28,4.84
2025-02-07,17:13:28,TXN-10054,Sale,Elliot J.,White Mocha,12 oz,coffee,Cash,5.75,0.00,5.75,0.52,0.00,6.27,0.00,6.27
2025-02-07,17:20:17,TXN-10051,Sale,Cameron V.,Americano,16 oz,coffee,Credit Card,4.00,1.02,2.98,0.27,0.00,3.25,0.23,3.02
2025-02-07,17:43:21,TXN-10053,Sale,Cameron D.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-02-08,07:15:56,TXN-10115,Sale,Jordan T.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-02-08,07:25:48,TXN-10145,Sale,Sam F.,Peppermint Mocha,12 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-02-08,07:46:25,TXN-10127,Sale,Drew X.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-02-08,08:00:01,TXN-10121,Sale,Rowan J.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,1.24,7.51,0.34,7.17
2025-02-08,08:00:55,TXN-10183,Sale,Avery B.,Americano,16 oz,coffee,Apple Pay,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-02-08,08:03:20,TXN-10184,Sale,Parker V.,Peppermint Mocha,16 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,1.64,8.46,0.36,8.10
2025-02-08,08:06:05,TXN-10199,Sale,Kai Z.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.13,6.40,0.31,6.09
2025-02-08,08:07:26,TXN-10189,Sale,Cameron X.,Americano,12 oz,coffee,Cash,3.50,0.00,3.50,0.32,0.00,3.82,0.00,3.82
2025-02-08,08:14:43,TXN-10165,Sale,Morgan X.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,1.86,7.32,0.33,6.99
2025-02-08,08:18:30,TXN-10147,Sale,Alex X.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.23,5.14,0.28,4.86
2025-02-08,08:23:51,TXN-10119,Sale,Hayden M.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.13,6.95,0.32,6.63
2025-02-08,08:25:13,TXN-10200,Sale,Jordan Q.,Tiramisu Affogato,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-02-08,08:26:58,TXN-10157,Sale,Jordan L.,Matcha Latte,16 oz,tea,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-02-08,08:29:57,TXN-10197,Sale,Sam N.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.35,6.62,0.32,6.30
2025-02-08,08:46:22,TXN-10134,Sale,Hayden O.,Toasted Marshmallow Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.17,7.26,0.33,6.93
2025-02-08,08:52:35,TXN-10110,Sale,Avery H.,Earl Gray Latte,12 oz,tea,Credit Card,5.00,0.00,5.00,0.46,0.00,5.46,0.29,5.17
2025-02-08,08:53:22,TXN-10202,Sale,Rowan W.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.11,6.93,0.32,6.61
2025-02-08,08:54:15,TXN-10177,Sale,Parker A.,Earl Gray Latte,12 oz,tea,Cash,5.00,0.00,5.00,0.46,0.00,5.46,0.00,5.46
2025-02-08,08:57:41,TXN-10174,Sale,Avery M.,Toasted Marshmallow Latte,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-02-08,09:05:09,TXN-10122,Sale,Riley X.,Peppermint Mocha,16 oz,seasonal drink,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-08,09:06:23,TXN-10132,Sale,Kai P.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.74,7.56,0.34,7.22
2025-02-08,09:07:27,TXN-10120,Sale,Cameron Q.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,1.18,8.00,0.35,7.65
2025-02-08,09:08:34,TXN-10117,Sale,Rowan F.,Toasted Marshmallow Latte,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-02-08,09:09:29,TXN-10152,Sale,Skyler F.,Caramel Brulee Latte,12 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,1.96,8.78,0.37,8.41
2025-02-08,09:10:25,TXN-10126,Sale,Riley B.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,0.63,6.09,0.30,5.79
2025-02-08,09:12:40,TXN-10143,Sale,Drew T.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.46,7.01,0.33,6.68
2025-02-08,09:17:33,TXN-10124,Sale,Jordan B.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-02-08,09:18:00,TXN-10148,Sale,Jamie P.,Toasted Marshmallow Latte,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,0.18,7.27,0.33,6.94
2025-02-08,09:18:56,TXN-10149,Sale,Casey E.,Earl Gray Latte,12 oz,tea,Credit Card,5.00,0.00,5.00,0.46,0.00,5.46,0.29,5.17
2025-02-08,09:19:57,TXN-10112,Sale,Skyler N.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.67,5.58,0.29,5.29
2025-02-08,09:23:29,TXN-10100,Sale,Robin E.,Toasted Marshmallow Latte,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,1.08,7.63,0.34,7.29
2025-02-08,09:30:11,TXN-10192,Sale,Riley A.,Dark Mocha,12 oz,coffee,Credit Card,5.75,1.45,4.30,0.39,0.00,4.69,0.27,4.42
2025-02-08,09:30:45,TXN-10109,Sale,Reese I.,White Mocha,16 oz,coffee,Cash,6.25,0.62,5.63,0.51,0.00,6.14,0.00,6.14
2025-02-08,09:31:29,TXN-10101,Sale,Skyler C.,Earl Gray Latte,12 oz,tea,Apple Pay,5.00,0.00,5.00,0.46,0.00,5.46,0.29,5.17
2025-02-08,09:32:46,TXN-10198,Sale,Avery Y.,Caramel Brulee Latte,16 oz,seasonal drink,Credit Card,6.75,0.00,6.75,0.62,0.00,7.37,0.33,7.04
2025-02-08,09:32:51,TXN-10176,Sale,Elliot C.,Tiramisu Affogato,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-02-08,09:33:52,TXN-10190,Sale,Sam L.,Earl Gray Loose Leaf Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-02-08,09:34:15,TXN-10141,Sale,Rowan X.,Chamomile Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-02-08,09:37:40,TXN-10111,Sale,Reese F.,Tiramisu Affogato,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-02-08,09:37:58,TXN-10136,Sale,Parker K.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-02-08,09:38:26,TXN-10103,Sale,Cameron U.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.43,7.25,0.33,6.92
2025-02-08,09:39:51,TXN-10155,Sale,Reese O.,Toasted Marshmallow Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,1.89,8.98,0.37,8.61
2025-02-08,09:40:41,TXN-10201,Sale,Sam E.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,0.98,7.53,0.34,7.19
2025-02-08,09:45:52,TXN-10171,Sale,Jordan M.,Americano,16 oz,coffee,Credit Card,4.00,0.73,3.27,0.30,0.99,4.56,0.26,4.30
2025-02-08,09:45:56,TXN-10106,Sale,Hayden I.,Peppermint Mocha,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-02-08,09:46:49,TXN-10159,Sale,Morgan E.,Peppermint Mocha,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.15,6.97,0.32,6.65
2025-02-08,09:47:46,TXN-10207,Sale,Morgan S.,Earl Gray Loose Leaf Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-02-08,09:48:05,TXN-10151,Sale,Sam D.,Dark Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-02-08,09:49:25,TXN-10195,Sale,Kai S.,Americano,16 oz,coffee,Apple Pay,4.00,0.00,4.00,0.36,1.10,5.46,0.29,5.17
2025-02-08,09:50:00,TXN-10154,Sale,Elliot I.,Latte,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-08,09:50:10,TXN-10204,Sale,Drew R.,White Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-08,09:50:15,TXN-10203,Sale,Cameron P.,Latte,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.61,6.88,0.32,6.56
2025-02-08,09:51:12,TXN-10128,Sale,Rowan E.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.55,6.82,0.32,6.50
2025-02-08,09:54:31,TXN-10173,Sale,Sam I.,Toasted Marshmallow Latte,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-02-08,09:55:53,TXN-10161,Sale,Rowan H.,Chamomile Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.71,5.62,0.29,5.33
2025-02-08,09:56:25,TXN-10108,Sale,Casey Q.,Matcha Latte,16 oz,tea,Credit Card,6.50,0.00,6.50,0.59,1.15,8.24,0.36,7.88
2025-02-08,10:04:27,TXN-10137,Sale,Skyler C.,Chamomile Tea,12 oz,tea,Cash,4.00,0.00,4.00,0.36,0.00,4.36,0.00,4.36
2025-02-08,10:04:42,TXN-10182,Sale,Robin H.,Caramel Brulee Latte,16 oz,seasonal drink,Apple Pay,6.75,0.00,6.75,0.62,0.26,7.63,0.34,7.29
2025-02-08,10:05:37,TXN-10175,Sale,Jordan E.,Earl Gray Latte,16 oz,tea,Apple Pay,5.50,0.00,5.50,0.50,1.32,7.32,0.33,6.99
2025-02-08,10:06:34,TXN-10188,Sale,Quinn H.,Peppermint Mocha,16 oz,seasonal drink,Apple Pay,6.25,1.40,4.85,0.44,0.00,5.29,0.28,5.01
2025-02-08,10:07:50,TXN-10139,Sale,Drew R.,Matcha Latte,16 oz,tea,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-02-08,10:09:00,TXN-10205,Sale,Sam E.,Toasted Marshmallow Latte,12 oz,seasonal drink,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-02-08,10:10:01,TXN-10138,Sale,Skyler J.,Matcha Latte,12 oz,tea,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-02-08,10:14:21,TXN-10167,Sale,Elliot D.,Dark Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-02-08,10:15:52,TXN-10172,Sale,Parker L.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.62,5.63,0.51,0.00,6.14,0.30,5.84
2025-02-08,10:17:47,TXN-10131,Sale,Kai U.,White Mocha,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-02-08,10:28:34,TXN-10114,Sale,Hayden E.,Tiramisu Affogato,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,0.12,7.21,0.33,6.88
2025-02-08,10:38:09,TXN-10150,Sale,Kai H.,Matcha Latte,12 oz,tea,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-02-08,10:38:28,TXN-10185,Sale,Robin A.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.69,3.31,0.30,1.02,4.63,0.27,4.36
2025-02-08,10:45:20,TXN-10162,Sale,Drew F.,Tiramisu Affogato,16 oz,seasonal drink,Credit Card,6.50,0.00,6.50,0.59,1.81,8.90,0.37,8.53
2025-02-08,10:47:14,TXN-10178,Sale,Jordan T.,Matcha Latte,16 oz,tea,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-02-08,10:48:00,TXN-10123,Sale,Parker I.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,0.00,5.50,0.50,2.09,8.09,0.35,7.74
2025-02-08,10:48:59,TXN-10142,Sale,Riley Y.,Chamomile Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.65,5.01,0.28,4.73
2025-02-08,10:52:18,TXN-10206,Sale,Hayden B.,White Mocha,16 oz,coffee,Credit Card,6.25,0.62,5.63,0.51,2.25,8.39,0.36,8.03
2025-02-08,11:09:18,TXN-10170,Sale,Hayden R.,Matcha Latte,12 oz,tea,Apple Pay,6.00,0.00,6.00,0.55,0.83,7.38,0.33,7.05
2025-02-08,11:13:22,TXN-10194,Sale,Alex R.,White Mocha,12 oz,coffee,Credit Card,5.75,1.02,4.73,0.43,0.00,5.16,0.28,4.88
2025-02-08,11:13:39,TXN-10105,Sale,Alex Z.,Caramel Brulee Latte,12 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,1.09,7.91,0.35,7.56
2025-02-08,11:17:25,TXN-10125,Sale,Alex Y.,Caramel Brulee Latte,16 oz,seasonal drink,Credit Card,6.75,0.00,6.75,0.62,0.67,8.04,0.35,7.69
2025-02-08,11:19:08,TXN-10113,Sale,Robin R.,Caramel Brulee Latte,12 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.22,7.04,0.33,6.71
2025-02-08,11:23:51,TXN-10164,Sale,Jamie T.,White Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-08,11:25:19,TXN-10153,Sale,Avery N.,Caramel Brulee Latte,12 oz,seasonal drink,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-08,11:26:46,TXN-10187,Sale,Elliot Q.,Latte,16 oz,coffee,Credit Card,6.25,0.62,5.63,0.51,0.34,6.48,0.31,6.17
2025-02-08,11:36:23,TXN-10196,Sale,Kai R.,Caramel Brulee Latte,12 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-02-08,11:55:16,TXN-10130,Sale,Casey M.,Latte,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.61,6.88,0.32,6.56
2025-02-08,11:57:20,TXN-10116,Sale,Hayden Y.,Americano,16 oz,coffee,Apple Pay,4.00,0.00,4.00,0.36,0.00,4.36,0.26,4.10
2025-02-08,12:01:36,TXN-10160,Sale,Drew O.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.00,6.00,0.55,0.32,6.87,0.32,6.55
2025-02-08,12:01:39,TXN-10133,Sale,Cameron E.,Tiramisu Affogato,12 oz,seasonal drink,Credit Card,6.00,0.60,5.40,0.49,0.50,6.39,0.31,6.08
2025-02-08,12:05:03,TXN-10102,Sale,Parker D.,Latte,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-08,12:18:12,TXN-10104,Sale,Jamie B.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-02-08,12:32:02,TXN-10186,Sale,Jordan J.,Caramel Brulee Latte,12 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,0.19,7.01,0.33,6.68
2025-02-08,12:33:31,TXN-10118,Sale,Riley Z.,White Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,1.01,7.83,0.35,7.48
2025-02-08,12:38:01,TXN-10158,Sale,Riley X.,Tiramisu Affogato,16 oz,seasonal drink,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-02-08,12:42:37,TXN-10191,Sale,Cameron Y.,Caramel Brulee Latte,16 oz,seasonal drink,Credit Card,6.75,0.00,6.75,0.62,0.00,7.37,0.33,7.04
2025-02-08,12:43:58,TXN-10107,Sale,Morgan K.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-02-08,13:10:10,TXN-10156,Sale,Avery T.,Peppermint Mocha,12 oz,seasonal drink,Apple Pay,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-02-08,13:17:26,TXN-10181,Sale,Robin E.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.40,5.31,0.28,5.03
2025-02-08,13:36:03,TXN-10146,Sale,Alex U.,Latte,16 oz,coffee,Apple Pay,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-02-08,13:44:35,TXN-10129,Sale,Robin B.,Chamomile Tea,16 oz,tea,Credit Card,4.50,0.00,4.50,0.41,0.39,5.30,0.28,5.02
2025-02-08,13:53:43,TXN-10169,Sale,Drew D.,Dark Mocha,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.47,7.29,0.33,6.96
2025-02-08,13:57:59,TXN-10180,Sale,Elliot U.,Peppermint Mocha,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,1.31,8.13,0.35,7.78
2025-02-08,14:15:01,TXN-10168,Sale,Avery H.,Earl Gray Loose Leaf Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-02-08,14:30:07,TXN-10179,Sale,Parker P.,Peppermint Mocha,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-02-08,14:37:55,TXN-10166,Sale,Elliot P.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.56,4.92,0.27,4.65
2025-02-08,14:53:17,TXN-10135,Sale,Hayden K.,Latte,12 oz,coffee,Apple Pay,5.75,0.00,5.75,0.52,0.00,6.27,0.31,5.96
2025-02-08,15:33:31,TXN-10144,Sale,Rowan D.,Matcha Latte,12 oz,tea,Credit Card,6.00,0.00,6.00,0.55,1.64,8.19,0.35,7.84
2025-02-08,15:35:07,TXN-10193,Sale,Casey U.,Americano,12 oz,coffee,Apple Pay,3.50,0.00,3.50,0.32,1.05,4.87,0.27,4.60
2025-02-08,15:52:15,TXN-10140,Sale,Kai C.,White Mocha,12 oz,coffee,Apple Pay,5.75,0.00,5.75,0.52,0.48,6.75,0.32,6.43
2025-02-08,18:07:25,TXN-10163,Sale,Sam X.,Matcha Latte,16 oz,tea,Apple Pay,6.50,0.00,6.50,0.59,0.00,7.09,0.33,6.76
2025-02-09,07:01:25,TXN-10263,Sale,Parker Y.,Latte,12 oz,coffee,Apple Pay,5.75,0.00,5.75,0.52,0.33,6.60,0.32,6.28
2025-02-09,07:01:41,TXN-10322,Sale,Robin D.,Dark Mocha,12 oz,coffee,Apple Pay,5.75,0.00,5.75,0.52,0.83,7.10,0.33,6.77
2025-02-09,07:08:38,TXN-10268,Sale,Avery A.,Chamomile Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-02-09,07:48:07,TXN-10281,Sale,Elliot G.,Caramel Brulee Latte,12 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,1.68,8.50,0.36,8.14
2025-02-09,07:51:22,TXN-10234,Sale,Casey Y.,Latte,12 oz,coffee,Apple Pay,5.75,0.00,5.75,0.52,0.92,7.19,0.33,6.86
2025-02-09,08:00:10,TXN-10214,Sale,Sam L.,Caramel Brulee Latte,12 oz,seasonal drink,Credit Card,6.25,0.62,5.63,0.51,0.00,6.14,0.30,5.84
2025-02-09,08:06:11,TXN-10285,Sale,Reese T.,Earl Gray Loose Leaf Tea,12 oz,tea,Credit Card,4.00,0.00,4.00,0.36,0.31,4.67,0.27,4.40
2025-02-09,08:07:39,TXN-10311,Sale,Casey E.,Latte,16 oz,coffee,Credit Card,6.25,0.00,6.25,0.57,0.25,7.07,0.33,6.74
2025-02-09,08:08:05,TXN-10272,Sale,Cameron Q.,Americano,16 oz,coffee,Cash,4.00,1.17,2.83,0.26,0.00,3.09,0.00,3.09
2025-02-09,08:09:01,TXN-10293,Sale,Jamie O.,Chamomile Tea,12 oz,tea,Apple Pay,4.00,0.00,4.00,0.36,0.73,5.09,0.28,4.81
2025-02-09,08:10:49,TXN-10217,Sale,Alex K.,Dark Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-09,08:12:43,TXN-10275,Sale,Reese Q.,Earl Gray Latte,16 oz,tea,Cash,5.50,0.76,4.74,0.43,0.00,5.17,0.00,5.17
2025-02-09,08:12:51,TXN-10209,Sale,Sam A.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.56,5.47,0.29,5.18
2025-02-09,08:12:52,TXN-10248,Sale,Taylor C.,Dark Mocha,12 oz,coffee,Cash,5.75,1.03,4.72,0.43,0.00,5.15,0.00,5.15
2025-02-09,08:16:33,TXN-10245,Sale,Taylor A.,Earl Gray Latte,16 oz,tea,Credit Card,5.50,1.15,4.35,0.40,0.16,4.91,0.27,4.64
2025-02-09,08:16:53,TXN-10308,Sale,Rowan T.,Tiramisu Affogato,12 oz,seasonal drink,Apple Pay,6.00,0.00,6.00,0.55,0.00,6.55,0.31,6.24
2025-02-09,08:21:08,TXN-10284,Sale,Quinn Z.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.00,4.91,0.27,4.64
2025-02-09,08:36:07,TXN-10315,Sale,Casey R.,Tiramisu Affogato,16 oz,seasonal drink,Cash,6.50,0.00,6.50,0.59,0.00,7.09,0.00,7.09
2025-02-09,08:38:07,TXN-10316,Sale,Jamie D.,Matcha Latte,12 oz,tea,Cash,6.00,0.00,6.00,0.55,0.00,6.55,0.00,6.55
2025-02-09,08:40:25,TXN-10239,Sale,Alex H.,Americano,12 oz,coffee,Cash,3.50,1.33,2.17,0.20,0.00,2.37,0.00,2.37
2025-02-09,08:42:52,TXN-10233,Sale,Morgan D.,Peppermint Mocha,12 oz,seasonal drink,Credit Card,5.75,0.00,5.75,0.52,0.46,6.73,0.32,6.41
2025-02-09,08:43:56,TXN-10276,Sale,Jamie U.,Earl Gray Latte,12 oz,tea,Cash,5.00,0.00,5.00,0.46,0.00,5.46,0.00,5.46
2025-02-09,08:50:00,TXN-10302,Sale,Sam X.,Peppermint Mocha,16 oz,seasonal drink,Credit Card,6.25,0.00,6.25,0.57,0.00,6.82,0.32,6.50
2025-02-09,09:01:38,TXN-10290,Sale,Avery K.,Earl Gray Loose Leaf Tea,16 oz,tea,Apple Pay,4.50,1.06,3.44,0.31,1.38,5.13,0.28,4.85
2025-02-09,09:02:14,TXN-10229,Sale,Jordan Q.,Earl Gray Latte,12 oz,tea,Credit Card,5.00,0.00,5.00,0.46,1.93,7.39,0.33,7.06
2025-02-09,09:09:56,TXN-10314,Sale,Skyler K.,Peppermint Mocha,16 oz,seasonal drink,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-09,09:10:23,TXN-10301,Sale,Riley G.,Caramel Brulee Latte,16 oz,seasonal drink,Cash,6.75,0.00,6.75,0.62,0.00,7.37,0.00,7.37
2025-02-09,09:11:13,TXN-10312,Sale,Casey E.,Chamomile Tea,12 oz,tea,Apple Pay,4.00,0.92,3.08,0.28,0.00,3.36,0.23,3.13
2025-02-09,09:14:58,TXN-10304,Sale,Taylor B.,White Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-09,09:20:42,TXN-10235,Sale,Sam O.,Chamomile Tea,16 oz,tea,Cash,4.50,0.00,4.50,0.41,0.00,4.91,0.00,4.91
2025-02-09,09:21:46,TXN-10320,Sale,Hayden N.,Chamomile Tea,16 oz,tea,Apple Pay,4.50,0.00,4.50,0.41,0.22,5.13,0.28,4.85
2025-02-09,09:22:04,TXN-10298,Sale,Skyler I.,Caramel Brulee Latte,16 oz,seasonal drink,Apple Pay,6.75,0.00,6.75,0.62,0.68,8.05,0.35,7.70
2025-02-09,09:24:51,TXN-10220,Sale,Avery R.,Caramel Brulee Latte,16 oz,seasonal drink,Credit Card,6.75,0.68,6.07,0.55,1.19,7.81,0.35,7.46
2025-02-09,09:25:16,TXN-10319,Sale,Avery R.,White Mocha,16 oz,coffee,Apple Pay,6.25,0.79,5.46,0.50,0.00,5.96,0.30,5.66
2025-02-09,09:26:11,TXN-10294,Sale,Quinn X.,White Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-09,09:29:15,TXN-10208,Sale,Taylor M.,White Mocha,12 oz,coffee,Credit Card,5.75,0.00,5.75,0.52,0.35,6.62,0.32,6.30
2025-02-09,09:29:28,TXN-10215,Sale,Taylor F.,White Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
2025-02-09,09:30:42,TXN-10259,Sale,Jordan I.,Earl Gray Latte,12 oz,tea,Cash,5.00,0.00,5.00,0.46,0.00,5.46,0.00,5.46
2025-02-09,09:31:33,TXN-10219,Sale,Kai B.,Caramel Brulee Latte,12 oz,seasonal drink,Apple Pay,6.25,0.00,6.25,0.57,1.27,8.09,0.35,7.74
2025-02-09,09:35:12,TXN-10325,Sale,Drew H.,Dark Mocha,16 oz,coffee,Cash,6.25,0.00,6.25,0.57,0.00,6.82,0.00,6.82
